status,year,wave,wave_f,sub_reg,sub_reg_f,st,st_f,sp_code,common,mode_fx,mode_fx_f,area_x,area_x_f,estclaim,estclvar,estharv,esthvar,landing,land_var,estrel,estrlvar,tot_cat,lbs_ab1,var_lbs,wgt_ab1,var_wab1,tot_len,vartotlen,miss_fish,ALT_FLAG
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8857030401,WINDOWPANE,5,CHARTER BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,168,"27,340",168,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8857030401,WINDOWPANE,5,CHARTER BOAT,2,OCEAN (> 3 MI),567,"289,594",0,0,567,"289,594",0,0,567,437,"172,419",198,"35,475","159,805","23,029,701,260",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8857030401,WINDOWPANE,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"2,747","4,144,568","2,747",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8857030401,WINDOWPANE,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,194,"39,030",194,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8857030401,WINDOWPANE,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"1,410","2,146,135","1,410",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8857042001,WINTER FLOUNDER,3,SHORE,5,INLAND,0,0,0,0,0,0,934,"896,178",934,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8857042001,WINTER FLOUNDER,4,PARTY BOAT,1,OCEAN (<= 3 MI),46,"1,836",0,0,46,"1,836",46,"1,836",92,44,"1,641",20,338,"14,475","181,041,642",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8857042001,WINTER FLOUNDER,4,PARTY BOAT,2,OCEAN (> 3 MI),386,"44,986",0,0,386,"44,986",0,0,386,604,"110,451",274,"22,725","144,673","6,373,542,561",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8857042001,WINTER FLOUNDER,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,174,"31,748",174,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8860020201,GRAY TRIGGERFISH,3,SHORE,5,INLAND,"28,688","155,075,576",0,0,"28,688","155,075,576","28,057","768,311,286","56,746","96,432","1,663,560,858","43,741","342,278,080","11,579,222",24371003037100,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8860020201,GRAY TRIGGERFISH,4,PARTY BOAT,2,OCEAN (> 3 MI),"2,067","515,876",355,"128,287","2,422","644,163",0,0,"2,422","7,261","6,948,462","3,294","1,429,648","941,694","102,378,978,804",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8860020201,GRAY TRIGGERFISH,5,CHARTER BOAT,1,OCEAN (<= 3 MI),0,0,741,"332,560",741,"332,560",0,0,741,"1,732","2,151,248",786,"442,620","251,088","40,858,397,909",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8860020201,GRAY TRIGGERFISH,5,CHARTER BOAT,2,OCEAN (> 3 MI),"1,911","3,173,784",0,0,"1,911","3,173,784",0,0,"1,911","6,453","36,205,776","2,927","7,449,348","698,069","423,639,566,672",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8860020201,GRAY TRIGGERFISH,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),"19,947","224,640,989","16,900","211,585,178","36,848","436,226,168",0,0,"36,848","83,625","2,348,496,264","37,932","483,203,718","13,784,093",64111245039569,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8860020201,GRAY TRIGGERFISH,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),"5,144","22,112,208","1,977","4,131,819","7,121","26,244,026",0,0,"7,121","16,323","167,404,705","7,404","34,443,562","2,384,792",3136407108053,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8860020201,GRAY TRIGGERFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"4,560","20,997,191","4,560",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861010000,PUFFER FAMILY,3,SHORE,5,INLAND,0,0,0,0,0,0,"12,023","140,944,590","12,023",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861010000,PUFFER FAMILY,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,634,"349,255",634,"349,255",0,0,634,0,0,0,0,0,0,634,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861010000,PUFFER FAMILY,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,"2,426","6,135,394","2,426","6,135,394",286,"85,276","2,712",0,0,0,0,0,0,"2,426",0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861010101,SMOOTH PUFFER,7,PRIVATE/RENTAL BOAT,5,INLAND,547,"306,078",0,0,547,"306,078",0,0,547,301,"92,976",137,"19,130","115,888","13,756,351,713",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861010200,PUFFER GENUS,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,"2,499","6,308,442","2,499","6,308,442",0,0,"2,499",0,0,0,0,0,0,"2,499",0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861010201,NORTHERN PUFFER,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"7,032","60,342,386","7,032",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861010201,NORTHERN PUFFER,3,SHORE,5,INLAND,"54,305","2,307,894,941","81,434","5,344,708,509","135,739","7,652,603,450","285,911","49,569,821,185","421,649","58,689","1,456,004,391","26,621","299,573,283","27,605,501",314779592691916,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861010201,NORTHERN PUFFER,4,PARTY BOAT,1,OCEAN (<= 3 MI),240,"46,060",68,"2,864",309,"48,923",116,"7,697",425,191,"19,142",87,"3,938","69,142","2,474,975,874",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861010201,NORTHERN PUFFER,4,PARTY BOAT,2,OCEAN (> 3 MI),90,"4,899",0,0,90,"4,899",114,"13,633",204,36,706,16,145,"17,220","170,314,059",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861010201,NORTHERN PUFFER,4,PARTY BOAT,5,INLAND,"1,110",,0,,"1,110",,278,,"1,388",586,,266,,"233,265",,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861010201,NORTHERN PUFFER,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),"9,220","66,443,560",0,0,"9,220","66,443,560","3,038","7,108,941","12,258","5,060","20,010,016","2,295","4,117,066","1,995,191",3111482831471,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861010201,NORTHERN PUFFER,7,PRIVATE/RENTAL BOAT,5,INLAND,"332,608","53,427,402,325","13,432","154,977,882","346,039","53,582,380,207","461,090","89,632,750,672","807,130","163,536","11,599,709,870","74,180","2,386,643,328","69,542,071",2.1172065894E15,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,34,NEW JERSEY,8861040101,OCEAN SUNFISH,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,135,"19,032",135,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,1000000000,UNIDENTIFIED FISH,3,SHORE,5,INLAND,0,0,0,0,0,0,"56,645","1,110,479,734","56,645",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,1000000000,UNIDENTIFIED FISH,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"2,136","4,686,718","2,136",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,1000000002,UNIDENTIFIED (SHARKS),3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"5,414","15,121,820","5,414",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8707040401,THRESHER SHARK,4,PARTY BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,92,"8,915",92,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8707040401,THRESHER SHARK,4,PARTY BOAT,2,OCEAN (> 3 MI),43,"2,168",0,0,43,"2,168",0,0,43,"10,649","129,994,245","4,830","26,746,350","72,360","6,001,807,715",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8707040401,THRESHER SHARK,5,CHARTER BOAT,2,OCEAN (> 3 MI),50,"1,767",0,0,50,"1,767",0,0,50,"26,505","457,208,820","12,023","94,070,834","106,273","7,789,703,829",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8707040401,THRESHER SHARK,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),"2,012","1,575,905",622,"412,022","2,634","1,987,926",0,0,"2,634","1,247,680","441,561,777,576","565,944","90,851,450,784","5,368,071",8059104374513,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8707040501,SHORTFIN MAKO,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,207,"33,883",207,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8707040501,SHORTFIN MAKO,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),933,"952,211","2,361","5,622,477","3,295","6,574,687",0,0,"3,295","761,048","350,847,612,775","345,209","72,186,987,741","7,280,862",32111429694804,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020201,TIGER SHARK,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,622,"412,022",622,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020401,SMOOTH DOGFISH,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"60,617","1,474,249,115","60,617",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020401,SMOOTH DOGFISH,3,SHORE,5,INLAND,"18,105","208,503,052",0,0,"18,105","208,503,052","76,248","1,879,356,734","94,354","4,548","13,158,713","2,063","2,707,409","4,924,672",15425889829648,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020401,SMOOTH DOGFISH,4,PARTY BOAT,1,OCEAN (<= 3 MI),0,0,300,"75,998",300,"75,998","18,040","134,826,022","18,340",310,"81,083",141,"16,683","132,891","14,914,458,046",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020401,SMOOTH DOGFISH,4,PARTY BOAT,2,OCEAN (> 3 MI),280,"73,102",0,0,280,"73,102","1,841","709,680","2,121",289,"77,993",131,"16,047","123,995","14,346,113,350",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020401,SMOOTH DOGFISH,4,PARTY BOAT,5,INLAND,662,"471,281",0,0,662,"471,281","4,591","7,975,190","5,253","2,705","7,871,430","1,227","1,619,549","471,219","238,913,059,280",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020401,SMOOTH DOGFISH,5,CHARTER BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,488,"53,603",488,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020401,SMOOTH DOGFISH,5,CHARTER BOAT,5,INLAND,0,0,0,0,0,0,968,"664,529",968,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020401,SMOOTH DOGFISH,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),"6,703","16,798,908","6,330","19,871,669","13,034","36,670,578","272,295","7,021,916,347","285,329","20,827","144,629,104","9,447","29,757,476","5,752,093",6799654210642,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020401,SMOOTH DOGFISH,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"153,573","7,549,006,427","153,573",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020401,SMOOTH DOGFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,"4,920","21,216,553","5,201","26,491,174","10,121","47,707,727","135,824","2,178,216,632","145,945","56,438","1,951,007,728","25,600","401,420,348","7,606,501",28661464044622,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020503,SANDBAR SHARK,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"2,665","7,348,508","2,665",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020503,SANDBAR SHARK,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"1,501","2,428,910","1,501",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020601,BLUE SHARK,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"1,293","644,787","1,293",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8708020601,BLUE SHARK,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"1,240","1,638,771","1,240",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010000,DOGFISH SHARK,4,PARTY BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,258,"75,511",258,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010000,DOGFISH SHARK,5,CHARTER BOAT,5,INLAND,0,0,0,0,0,0,52,"3,172",52,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010000,DOGFISH SHARK,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"26,632","433,233,878","26,632",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010000,DOGFISH SHARK,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"6,703","52,553,193","6,703",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010000,DOGFISH SHARK,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"18,339","112,660,642","18,339",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010201,SPINY DOGFISH,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"3,842","18,340,356","3,842",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010201,SPINY DOGFISH,4,PARTY BOAT,1,OCEAN (<= 3 MI),0,0,331,"53,338",331,"53,338","18,410","125,778,262","18,741","2,308","2,598,511","1,047","534,644","267,866","34,994,964,671",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010201,SPINY DOGFISH,4,PARTY BOAT,2,OCEAN (> 3 MI),75,"5,181",738,"67,792",813,"72,974","33,191","33,939,716","34,004","3,854","1,568,403","1,748","322,699","563,843","34,407,940,831",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010201,SPINY DOGFISH,5,CHARTER BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,124,"4,456",124,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010201,SPINY DOGFISH,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,91,"5,478",91,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010201,SPINY DOGFISH,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),"13,796","78,333,401",0,0,"13,796","78,333,401","383,711","17,349,615,438","397,507","50,373","1,106,764,962","22,849","227,717,179","8,849,351",32464727892641,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010201,SPINY DOGFISH,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"350,731","40,967,763,185","350,731",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8710010201,SPINY DOGFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"84,858","3,512,552,973","84,858",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713000000,UNIDENTIFIED SKATE OR RAY,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"5,414","15,121,820","5,414",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713000000,UNIDENTIFIED SKATE OR RAY,3,SHORE,5,INLAND,0,0,"2,434","6,305,141","2,434","6,305,141","136,884","7,074,104,018","139,318",0,0,0,0,0,0,"2,434",0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713000000,UNIDENTIFIED SKATE OR RAY,4,PARTY BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"3,487","6,840,514","3,487",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713000000,UNIDENTIFIED SKATE OR RAY,4,PARTY BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"4,967","21,163,396","4,967",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713000000,UNIDENTIFIED SKATE OR RAY,4,PARTY BOAT,5,INLAND,0,0,0,0,0,0,911,"756,692",911,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713000000,UNIDENTIFIED SKATE OR RAY,5,CHARTER BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,82,"1,287",82,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713000000,UNIDENTIFIED SKATE OR RAY,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,"1,627","2,693,057","1,627","2,693,057","85,439","2,018,141,552","87,065",0,0,0,0,0,0,"1,627",0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713000000,UNIDENTIFIED SKATE OR RAY,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"3,605","9,506,870","3,605",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713000000,UNIDENTIFIED SKATE OR RAY,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"6,668","13,228,674","6,668",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040100,SKATE GENUS,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"102,335","11,072,409,121","102,335",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040100,SKATE GENUS,3,SHORE,5,INLAND,0,0,0,0,0,0,"11,692","154,069,818","11,692",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040100,SKATE GENUS,4,PARTY BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,246,"34,513",246,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040100,SKATE GENUS,4,PARTY BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,291,"63,576",291,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040100,SKATE GENUS,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"2,768","4,299,142","2,768",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040100,SKATE GENUS,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"13,417","74,507,558","13,417",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040113,CLEARNOSE SKATE,3,SHORE,5,INLAND,0,0,0,0,0,0,"9,165","59,140,865","9,165",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040113,CLEARNOSE SKATE,4,PARTY BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"9,478","22,000,154","9,478",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040113,CLEARNOSE SKATE,4,PARTY BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"3,547","3,582,240","3,547",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040113,CLEARNOSE SKATE,4,PARTY BOAT,5,INLAND,0,0,0,0,0,0,"1,515","568,328","1,515",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040113,CLEARNOSE SKATE,5,CHARTER BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,16,435,16,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040113,CLEARNOSE SKATE,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),697,"500,497",0,0,697,"500,497","80,891","1,155,939,615","81,589","2,161","4,805,023",980,"988,635","237,117","57,857,453,349",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040113,CLEARNOSE SKATE,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"5,484","12,081,268","5,484",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040113,CLEARNOSE SKATE,7,PRIVATE/RENTAL BOAT,5,INLAND,544,"298,823",763,"570,722","1,307","869,545","4,826","8,331,058","6,133","4,050","8,348,069","1,837","1,717,617","444,431","100,519,383,762",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040114,LITTLE SKATE,4,PARTY BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,279,"61,232",279,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040114,LITTLE SKATE,4,PARTY BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"1,454","1,589,401","1,454",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040114,LITTLE SKATE,4,PARTY BOAT,5,INLAND,0,0,0,0,0,0,29,5,29,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040114,LITTLE SKATE,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),"6,750","45,260,841",0,0,"6,750","45,260,841",959,"978,692","7,709","8,914","78,922,371","4,043","16,238,298","1,734,852",2989433266843,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713040116,WINTER SKATE,4,PARTY BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,38,"1,600",38,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713050100,STINGRAY GENUS,3,SHORE,5,INLAND,0,0,0,0,0,0,"3,552","8,226,505","3,552",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713070301,COWNOSE RAY,3,SHORE,5,INLAND,0,0,0,0,0,0,"1,623","2,814,535","1,623",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713070301,COWNOSE RAY,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,783,"636,956",783,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8713070301,COWNOSE RAY,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"4,564","21,242,324","4,564",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8741120101,CONGER EEL,3,SHORE,5,INLAND,0,0,0,0,0,0,"2,796","8,287,278","2,796",0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8741120101,CONGER EEL,4,PARTY BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,698,"340,137",698,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8741120101,CONGER EEL,4,PARTY BOAT,2,OCEAN (> 3 MI),"1,175","571,651",110,"13,779","1,285","585,431",736,"118,210","2,021","4,149","6,405,807","1,882","1,317,996","999,390","363,229,748,901",0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8741120101,CONGER EEL,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,36,326,36,0,0,0,0,0,0,0,0
FINAL,2019,7,ANNUAL,5,MID-ATLANTIC,36,NEW YORK,8741120101,CONGER EEL,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,546,"303,505",546,0,0,0,0,0,0,0,0
