status,year,wave,wave_f,sub_reg,sub_reg_f,st,st_f,sp_code,common,mode_fx,mode_fx_f,area_x,area_x_f,estclaim,estclvar,estharv,esthvar,landing,land_var,estrel,estrlvar,tot_cat,lbs_ab1,var_lbs,wgt_ab1,var_wab1,tot_len,vartotlen,miss_fish,ALT_FLAG
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440104,WEAKFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"1,096","1,278,340","1,096",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440301,SILVER PERCH,3,SHORE,1,OCEAN (<= 3 MI),0,0,"3,617","13,611,388","3,617","13,611,388","13,033","103,163,561","16,650",797,"661,549",362,"136,114","565,996","333,373,523,035",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440301,SILVER PERCH,3,SHORE,5,INLAND,"33,394","1,161,987,057",0,0,"33,394","1,161,987,057","13,090","71,654,855","46,484","6,928","50,015,768","3,143","10,290,757","4,697,437",22992367012814,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440301,SILVER PERCH,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,62,"1,893",62,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440301,SILVER PERCH,5,CHARTER BOAT,5,INLAND,0,0,0,0,0,0,16,187,16,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440301,SILVER PERCH,7,PRIVATE/RENTAL BOAT,5,INLAND,208,"45,330",0,0,208,"45,330","128,436","14,558,974,181","128,645",28,793,13,163,"36,465","1,388,241,511",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440401,SPOT,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"14,581","207,061,857","14,581",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440401,SPOT,3,SHORE,5,INLAND,"4,761","24,771,320",0,0,"4,761","24,771,320",0,0,"4,761","1,050","1,203,951",476,"247,713","975,917",1041014721073,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440401,SPOT,5,CHARTER BOAT,5,INLAND,0,0,0,0,0,0,23,418,23,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440401,SPOT,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"2,511","4,522,227","2,511",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440601,SOUTHERN KINGFISH,3,SHORE,1,OCEAN (<= 3 MI),"104,067","3,805,436,212","26,582","318,833,436","130,648","4,124,269,648","71,677","1,795,166,125","202,325","68,996","1,170,699,946","31,296","240,871,819","35,612,739",307925758040015,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440601,SOUTHERN KINGFISH,3,SHORE,5,INLAND,"193,003","8,096,977,492","21,110","192,169,121","214,113","8,289,146,613","175,856","13,196,441,466","389,970","80,302","962,303,059","36,425","197,994,105","51,811,069",427470808257000,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440601,SOUTHERN KINGFISH,5,CHARTER BOAT,5,INLAND,"2,146","1,699,901",110,"11,537","2,256","1,711,438",856,"300,286","3,112",976,"319,685",443,"65,775","592,135","117,388,519,644",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440601,SOUTHERN KINGFISH,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,"10,345","129,535,420","10,345","129,535,420","2,570","9,202,214","12,915","6,158","45,896,088","2,793","9,443,132","2,921,391",10330418629810,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440601,SOUTHERN KINGFISH,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),"21,818","256,546,280",0,0,"21,818","256,546,280","1,002","1,198,662","22,820","14,129","107,592,272","6,409","22,137,138","6,174,471",20546535018664,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440601,SOUTHERN KINGFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,"474,777","45,572,585,499","21,307","136,549,423","496,084","45,709,134,922","104,796","1,636,300,989","600,880","234,791","9,522,641,563","106,500","1,959,285,983","137,249,743",3.491220951E15,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440702,ATLANTIC CROAKER,3,SHORE,1,OCEAN (<= 3 MI),0,0,"23,767","440,966,889","23,767","440,966,889","50,739","1,204,721,360","74,506","8,688","59,467,050","3,941","12,235,361","5,519,611",24222054512795,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440702,ATLANTIC CROAKER,3,SHORE,5,INLAND,"2,741","7,181,236",0,0,"2,741","7,181,236","170,884","10,360,419,688","173,625",906,"785,310",411,"161,578","548,175","287,249,444,205",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440702,ATLANTIC CROAKER,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"16,097","94,496,841","16,097",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440801,BLACK DRUM,3,SHORE,1,OCEAN (<= 3 MI),"16,067","266,315,733",0,0,"16,067","266,315,733","22,262","495,122,780","38,329","58,444","3,523,906,028","26,510","725,044,583","7,165,717",52974460361053,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440801,BLACK DRUM,3,SHORE,5,INLAND,0,0,0,0,0,0,747,"578,631",747,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440801,BLACK DRUM,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,5,32,5,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440801,BLACK DRUM,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,548,"363,728",548,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440801,BLACK DRUM,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),208,"55,030",0,0,208,"55,030",0,0,208,"4,134","21,664,411","1,875","4,457,458","183,368","42,615,501,665",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440801,BLACK DRUM,7,PRIVATE/RENTAL BOAT,5,INLAND,"9,418","23,893,606",0,0,"9,418","23,893,606","10,955","28,860,760","20,372","37,049","349,582,577","16,805","71,926,706","4,384,428",4987290892358,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440901,RED DRUM,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"1,326","1,711,255","1,326",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440901,RED DRUM,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,106,"4,426",106,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440901,RED DRUM,5,CHARTER BOAT,5,INLAND,180,"9,756",0,0,180,"9,756",42,856,222,454,"67,723",206,"13,934","83,831","2,181,666,029",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440901,RED DRUM,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"1,645","3,273,552","1,645",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8835440901,RED DRUM,7,PRIVATE/RENTAL BOAT,5,INLAND,"15,608","96,718,488",0,0,"15,608","96,718,488","41,165","481,374,709","56,773","43,145","790,048,264","19,571","162,552,636","7,465,145",22709122287031,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8836010101,STRIPED MULLET,3,SHORE,5,INLAND,0,0,0,0,0,0,469,"228,410",469,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8836010101,STRIPED MULLET,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,"12,515","111,989,259","12,515","111,989,259",0,0,"12,515","8,277","48,986,734","3,754","10,079,033","3,554,158",9032605712315,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8837010104,GREAT BARRACUDA,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"2,537","6,481,244","2,537",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8840140000,STARGAZER FAMILY,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,321,"105,689",321,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8850030101,SKIPJACK TUNA,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),"2,727","4,008,536",0,0,"2,727","4,008,536",0,0,"2,727","3,607","7,013,711","1,636","1,443,073","946,352","482,663,766,065",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8850030202,ATLANTIC BONITO,5,CHARTER BOAT,2,OCEAN (> 3 MI),108,"13,352",0,0,108,"13,352",0,0,108,127,"18,268",58,"3,759","37,699","1,615,481,430",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8850030502,SPANISH MACKEREL,3,SHORE,1,OCEAN (<= 3 MI),0,0,"1,808","3,402,847","1,808","3,402,847","1,813","3,447,024","3,622","1,595","2,646,196",723,"544,456","658,218","450,863,623,269",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8850030502,SPANISH MACKEREL,5,CHARTER BOAT,2,OCEAN (> 3 MI),45,"2,264",0,0,45,"2,264",0,0,45,61,"4,184",28,861,"17,718","356,811,484",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8850030502,SPANISH MACKEREL,5,CHARTER BOAT,5,INLAND,25,349,0,0,25,349,0,0,25,22,271,10,56,"9,193","46,001,010",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8850030502,SPANISH MACKEREL,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),"14,098","104,008,303",0,0,"14,098","104,008,303",0,0,"14,098","12,437","79,404,455","5,641","16,337,487","5,463,032",15563409689457,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8850030502,SPANISH MACKEREL,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,445,"208,121",445,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8857000000,UNIDENTIFIED FLOUNDER OR SOLE,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"1,197","1,445,150","1,197",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8857030000,LEFTEYE FLOUNDER FAMILY,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,31,473,31,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8857030300,LEFTEYE FLOUNDER GENUS,5,CHARTER BOAT,5,INLAND,0,0,0,0,0,0,36,790,36,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8857030300,LEFTEYE FLOUNDER GENUS,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"2,817","8,341,181","2,817",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8857030301,SUMMER FLOUNDER,5,CHARTER BOAT,5,INLAND,0,0,0,0,0,0,17,287,17,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8857030301,SUMMER FLOUNDER,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),"40,909","1,685,839,078",0,0,"40,909","1,685,839,078",0,0,"40,909","58,622","3,461,803,687","26,591","712,267,011","16,338,893",268925656652180,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8857030304,SOUTHERN FLOUNDER,5,CHARTER BOAT,5,INLAND,28,301,0,0,28,301,0,0,28,31,357,14,74,"9,767","36,346,180",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8857030304,SOUTHERN FLOUNDER,7,PRIVATE/RENTAL BOAT,5,INLAND,"2,232","2,981,775",0,0,"2,232","2,981,775",0,0,"2,232","2,198","2,991,900",997,"615,584","747,203","337,991,503,247",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8860020201,GRAY TRIGGERFISH,5,CHARTER BOAT,2,OCEAN (> 3 MI),9,57,0,0,9,57,0,0,9,18,263,8,54,"3,040","7,189,310",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8860020201,GRAY TRIGGERFISH,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),"2,583","6,722,773",0,0,"2,583","6,722,773",0,0,"2,583","3,275","10,802,984","1,485","2,222,717","762,084","585,049,322,184",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8861010000,PUFFER FAMILY,5,CHARTER BOAT,5,INLAND,0,0,0,0,0,0,23,592,23,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,13,GEORGIA,8861010000,PUFFER FAMILY,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"2,727","7,360,082","2,727",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,1000000000,UNIDENTIFIED FISH,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"1,747","1,837,213","1,747",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,1000000000,UNIDENTIFIED FISH,3,SHORE,5,INLAND,0,0,0,0,0,0,"3,152","8,156,175","3,152",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,1000000000,UNIDENTIFIED FISH,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,561,"169,991",561,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,1000000002,UNIDENTIFIED (SHARKS),3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"69,899","581,670,481","69,899",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,1000000002,UNIDENTIFIED (SHARKS),3,SHORE,5,INLAND,0,0,0,0,0,0,"28,890","706,660,951","28,890",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,1000000002,UNIDENTIFIED (SHARKS),5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,1000000002,UNIDENTIFIED (SHARKS),7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"8,186","33,016,567","8,186",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,1000000002,UNIDENTIFIED (SHARKS),7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,278,"93,627",278,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,1000000002,UNIDENTIFIED (SHARKS),7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"21,801","76,276,182","21,801",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8707040501,SHORTFIN MAKO,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,8,35,8,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8708020401,SMOOTH DOGFISH,3,SHORE,1,OCEAN (<= 3 MI),"1,276","1,624,068",0,0,"1,276","1,624,068","8,082","31,324,402","9,358","3,095","9,551,008","1,404","1,965,122","770,752","592,486,049,604",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8708020401,SMOOTH DOGFISH,3,SHORE,5,INLAND,0,0,0,0,0,0,402,"174,614",402,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8708020401,SMOOTH DOGFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,233,"57,052",233,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8708020507,BLACKTIP SHARK,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,4,21,4,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8710010000,DOGFISH SHARK,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"11,275","98,901,265","11,275",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8710010201,SPINY DOGFISH,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"13,320","33,511,086","13,320",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8710010201,SPINY DOGFISH,3,SHORE,5,INLAND,0,0,0,0,0,0,"1,842","1,350,363","1,842",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8710010201,SPINY DOGFISH,5,CHARTER BOAT,1,OCEAN (<= 3 MI),16,269,0,0,16,269,40,"1,657",57,121,"14,977",55,"3,082","14,403","211,483,604",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8710010201,SPINY DOGFISH,5,CHARTER BOAT,2,OCEAN (> 3 MI),40,"1,349",0,0,40,"1,349",43,"1,574",82,319,"87,827",145,"18,070","34,499","1,025,423,602",0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8713000000,UNIDENTIFIED SKATE OR RAY,3,SHORE,1,OCEAN (<= 3 MI),0,0,"4,849","13,214,658","4,849","13,214,658","401,765","69,505,679,563","406,614",0,0,0,0,0,0,"4,849",0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8713000000,UNIDENTIFIED SKATE OR RAY,3,SHORE,5,INLAND,0,0,0,0,0,0,"29,751","391,877,034","29,751",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8713000000,UNIDENTIFIED SKATE OR RAY,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"2,746","7,184,198","2,746",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8713000000,UNIDENTIFIED SKATE OR RAY,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,"11,915","138,085,869","11,915","138,085,869","19,114","218,074,868","31,029",0,0,0,0,0,0,"11,915",0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8713040100,SKATE GENUS,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"50,736","598,511,554","50,736",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8713040113,CLEARNOSE SKATE,3,SHORE,1,OCEAN (<= 3 MI),0,0,81,"6,849",81,"6,849","185,724","6,747,424,251","185,805",0,0,0,0,0,0,81,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8713040113,CLEARNOSE SKATE,3,SHORE,5,INLAND,0,0,0,0,0,0,"5,213","27,418,640","5,213",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8713040113,CLEARNOSE SKATE,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"2,818","5,873,385","2,818",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8713050000,STINGRAY FAMILY,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"41,383","721,051,414","41,383",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8713050103,SOUTHERN STINGRAY,3,SHORE,5,INLAND,0,0,0,0,0,0,982,"887,253",982,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8713070301,COWNOSE RAY,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"5,978","20,483,687","5,978",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8713070301,COWNOSE RAY,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,191,"30,873",191,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8732010101,LONGNOSE GAR,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,"2,166","4,564,822","2,166","4,564,822","12,290","70,178,731","14,456",0,0,0,0,0,0,"2,166",0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8734010101,BOWFIN,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"2,094","4,475,674","2,094",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8738010101,LADYFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,186,"35,154",186,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8741000000,UNIDENTIFIED EEL,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,407,"88,179",407,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8741010101,AMERICAN EEL,3,SHORE,5,INLAND,0,0,0,0,0,0,"2,945","8,703,001","2,945",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8747010000,HERRING FAMILY,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"6,466","41,217,222","6,466",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8747010101,AMERICAN SHAD,3,SHORE,5,INLAND,0,0,0,0,0,0,345,"122,428",345,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8747010103,HICKORY SHAD,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"108,951","6,612,018,068","108,951",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8747010103,HICKORY SHAD,3,SHORE,5,INLAND,0,0,0,0,0,0,"90,225","5,855,093,132","90,225",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8747010401,ATLANTIC MENHADEN,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,"7,236","54,451,484","7,236","54,451,484",0,0,"7,236",755,"592,295",342,"121,865","1,008,235",1057253521585,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8747010401,ATLANTIC MENHADEN,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"7,116","51,521,708","7,116",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8747010701,ATLANTIC THREAD HERRING,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,471,"230,097",471,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8758010103,CHAIN PICKEREL,7,PRIVATE/RENTAL BOAT,5,INLAND,"8,781","66,125,873",0,0,"8,781","66,125,873",0,0,"8,781","11,616","115,700,044","5,269","23,805,314","4,013,143",13810322436890,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8762020000,LIZARDFISH FAMILY,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"8,236","26,943,082","8,236",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8762020100,LIZARDFISH GENUS,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,494,"286,231",494,0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8762020100,LIZARDFISH GENUS,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"1,020","1,079,034","1,020",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8777000000,UNIDENTIFIED CATFISHES,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"2,617","7,013,030","2,617",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8777000000,UNIDENTIFIED CATFISHES,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"1,574","2,584,531","1,574",0,0,0,0,0,0,0,0
FINAL,2020,2,MAR/APR,6,SOUTH ATLANTIC,37,NORTH CAROLINA,8777020000,BULLHEAD CATFISH FAMILY,3,SHORE,5,INLAND,0,0,0,0,0,0,390,"159,807",390,0,0,0,0,0,0,0,0
